pair,scenario,condition,class,turn,agent,logprob_diff
v0.2×v0.3,wallet,false_deceive,other_honesty,0,1,-3.24680233001709
v0.3×v0.2,wallet,false_deceive,other_honesty,0,1,-2.5627284049987793
v0.3×v0.3,wallet,false_deceive,other_honesty,0,1,-2.5627284049987793
v0.2×v0.2,key,false_help,other_honesty,0,1,-5.269496917724609
v0.2×v0.3,key,false_help,other_honesty,0,1,-5.27618408203125
v0.3×v0.2,key,false_help,other_honesty,0,1,-3.0739479064941406
v0.3×v0.3,key,false_help,other_honesty,0,1,-3.0739479064941406
v0.2×v0.3,pkg,false_help,other_honesty,0,1,-3.447843551635742
v0.3×v0.2,pkg,false_help,other_honesty,0,1,-2.4872684478759766
v0.3×v0.3,pkg,false_help,other_honesty,0,1,-2.482773780822754
v0.2×v0.3,wallet,false_help,other_honesty,0,1,-3.829350471496582
v0.3×v0.2,wallet,false_help,other_honesty,0,1,-2.554779052734375
v0.3×v0.3,wallet,false_help,other_honesty,0,1,-2.554779052734375
v0.2×v0.2,key,ignorance_deceive,other_honesty,0,1,-4.5218658447265625
v0.2×v0.3,key,ignorance_deceive,other_honesty,0,1,-4.514391899108887
v0.3×v0.2,key,ignorance_deceive,other_honesty,0,1,-2.7230429649353027
v0.3×v0.3,key,ignorance_deceive,other_honesty,0,1,-2.7230429649353027
v0.2×v0.3,pkg,ignorance_deceive,other_honesty,0,1,-3.3422412872314453
v0.3×v0.2,pkg,ignorance_deceive,other_honesty,0,1,-2.4770150184631348
v0.3×v0.3,pkg,ignorance_deceive,other_honesty,0,1,-2.4770150184631348
v0.2×v0.2,wallet,ignorance_deceive,other_honesty,0,1,-3.24344539642334
v0.2×v0.3,wallet,ignorance_deceive,other_honesty,0,1,-3.24680233001709
v0.3×v0.2,wallet,ignorance_deceive,other_honesty,0,1,-2.5647473335266113
v0.3×v0.3,wallet,ignorance_deceive,other_honesty,0,1,-2.5627284049987793
v0.2×v0.2,key,ignorance_help,other_honesty,0,1,-5.27618408203125
v0.2×v0.3,key,ignorance_help,other_honesty,0,1,-5.27618408203125
v0.3×v0.2,key,ignorance_help,other_honesty,0,1,-3.0739479064941406
v0.3×v0.3,key,ignorance_help,other_honesty,0,1,-3.0739479064941406
v0.2×v0.2,pkg,ignorance_help,other_honesty,0,1,-3.447843551635742
v0.2×v0.3,pkg,ignorance_help,other_honesty,0,1,-3.447843551635742
v0.3×v0.2,pkg,ignorance_help,other_honesty,0,1,-2.482773780822754
v0.3×v0.3,pkg,ignorance_help,other_honesty,0,1,-2.482773780822754
v0.2×v0.2,wallet,ignorance_help,other_honesty,0,1,-3.8296775817871094
v0.2×v0.3,wallet,ignorance_help,other_honesty,0,1,-3.8296775817871094
v0.3×v0.2,wallet,ignorance_help,other_honesty,0,1,-2.554779052734375
v0.3×v0.3,wallet,ignorance_help,other_honesty,0,1,-2.554779052734375
v0.2×v0.2,key,shared_deceive,other_honesty,0,1,-4.5218658447265625
v0.2×v0.3,key,shared_deceive,other_honesty,0,1,-4.5218658447265625
v0.3×v0.2,key,shared_deceive,other_honesty,0,1,-2.7230429649353027
v0.3×v0.3,key,shared_deceive,other_honesty,0,1,-2.7230429649353027
v0.2×v0.2,pkg,shared_deceive,other_honesty,0,1,-3.3422412872314453
v0.2×v0.3,pkg,shared_deceive,other_honesty,0,1,-3.3422412872314453
v0.3×v0.2,pkg,shared_deceive,other_honesty,0,1,-2.4770150184631348
v0.3×v0.3,pkg,shared_deceive,other_honesty,0,1,-2.4770150184631348
v0.2×v0.2,wallet,shared_deceive,other_honesty,0,1,-3.24680233001709
v0.2×v0.3,wallet,shared_deceive,other_honesty,0,1,-3.24680233001709
v0.3×v0.3,wallet,shared_deceive,other_honesty,0,1,-2.5627284049987793
v0.2×v0.2,key,shared_help,other_honesty,0,1,-5.27618408203125
v0.2×v0.3,key,shared_help,other_honesty,0,1,-5.27618408203125
v0.3×v0.2,key,shared_help,other_honesty,0,1,-3.0739479064941406
v0.3×v0.3,key,shared_help,other_honesty,0,1,-3.0739479064941406
v0.2×v0.3,pkg,shared_help,other_honesty,0,1,-3.446084976196289
v0.3×v0.2,pkg,shared_help,other_honesty,0,1,-2.482773780822754
v0.3×v0.3,pkg,shared_help,other_honesty,0,1,-2.482773780822754
v0.2×v0.2,wallet,shared_help,other_honesty,0,1,-3.8296775817871094
v0.2×v0.3,wallet,shared_help,other_honesty,0,1,-3.8296775817871094
v0.3×v0.2,wallet,shared_help,other_honesty,0,1,-2.554779052734375
v0.3×v0.3,wallet,shared_help,other_honesty,0,1,-2.554779052734375
v0.2×v0.2,key,false_deceive,other_strategy,0,1,-3.2826156616210938
v0.2×v0.3,key,false_deceive,other_strategy,0,1,-3.2826156616210938
v0.3×v0.2,key,false_deceive,other_strategy,0,1,-1.7059121131896973
v0.3×v0.3,key,false_deceive,other_strategy,0,1,-1.7059121131896973
v0.2×v0.2,pkg,false_deceive,other_strategy,0,1,-2.641983985900879
v0.2×v0.3,pkg,false_deceive,other_strategy,0,1,-2.641983985900879
v0.3×v0.2,pkg,false_deceive,other_strategy,0,1,-1.462611198425293
v0.3×v0.3,pkg,false_deceive,other_strategy,0,1,-1.462611198425293
v0.2×v0.2,wallet,false_deceive,other_strategy,0,1,-2.576936721801758
v0.2×v0.3,wallet,false_deceive,other_strategy,0,1,-2.576936721801758
v0.3×v0.2,wallet,false_deceive,other_strategy,0,1,-1.665283203125
v0.3×v0.3,wallet,false_deceive,other_strategy,0,1,-1.665283203125
v0.2×v0.2,key,false_help,other_strategy,0,1,-3.8971681594848633
v0.2×v0.3,key,false_help,other_strategy,0,1,-3.9001922607421875
v0.3×v0.2,key,false_help,other_strategy,0,1,-2.3141870498657227
v0.3×v0.3,key,false_help,other_strategy,0,1,-2.3141870498657227
v0.2×v0.3,pkg,false_help,other_strategy,0,1,-2.945305824279785
v0.3×v0.2,pkg,false_help,other_strategy,0,1,-1.7715210914611816
v0.3×v0.3,pkg,false_help,other_strategy,0,1,-1.7716083526611328
v0.2×v0.3,wallet,false_help,other_strategy,0,1,-3.123758316040039
v0.3×v0.2,wallet,false_help,other_strategy,0,1,-1.8729510307312012
v0.3×v0.3,wallet,false_help,other_strategy,0,1,-1.8729510307312012
v0.2×v0.2,key,ignorance_deceive,other_strategy,0,1,-3.2826156616210938
v0.2×v0.3,key,ignorance_deceive,other_strategy,0,1,-3.2829971313476562
v0.3×v0.2,key,ignorance_deceive,other_strategy,0,1,-1.7059121131896973
v0.3×v0.3,key,ignorance_deceive,other_strategy,0,1,-1.7059121131896973
v0.2×v0.3,pkg,ignorance_deceive,other_strategy,0,1,-2.641983985900879
v0.3×v0.2,pkg,ignorance_deceive,other_strategy,0,1,-1.462611198425293
v0.3×v0.3,pkg,ignorance_deceive,other_strategy,0,1,-1.462611198425293
v0.2×v0.2,wallet,ignorance_deceive,other_strategy,0,1,-2.573974609375
v0.2×v0.3,wallet,ignorance_deceive,other_strategy,0,1,-2.576936721801758
v0.3×v0.2,wallet,ignorance_deceive,other_strategy,0,1,-1.6694469451904297
v0.3×v0.3,wallet,ignorance_deceive,other_strategy,0,1,-1.665283203125
v0.2×v0.2,key,ignorance_help,other_strategy,0,1,-3.9001922607421875
v0.2×v0.3,key,ignorance_help,other_strategy,0,1,-3.9001922607421875
v0.3×v0.2,key,ignorance_help,other_strategy,0,1,-2.3141870498657227
v0.3×v0.3,key,ignorance_help,other_strategy,0,1,-2.3141870498657227
v0.2×v0.2,pkg,ignorance_help,other_strategy,0,1,-2.945305824279785
v0.2×v0.3,pkg,ignorance_help,other_strategy,0,1,-2.945305824279785
v0.3×v0.2,pkg,ignorance_help,other_strategy,0,1,-1.7716083526611328
v0.3×v0.3,pkg,ignorance_help,other_strategy,0,1,-1.7716083526611328
v0.2×v0.2,wallet,ignorance_help,other_strategy,0,1,-3.1239757537841797
v0.2×v0.3,wallet,ignorance_help,other_strategy,0,1,-3.1239757537841797
v0.3×v0.2,wallet,ignorance_help,other_strategy,0,1,-1.8729510307312012
v0.3×v0.3,wallet,ignorance_help,other_strategy,0,1,-1.8729510307312012
v0.2×v0.2,key,shared_deceive,other_strategy,0,1,-3.2826156616210938
v0.2×v0.3,key,shared_deceive,other_strategy,0,1,-3.2826156616210938
v0.3×v0.2,key,shared_deceive,other_strategy,0,1,-1.7059121131896973
v0.3×v0.3,key,shared_deceive,other_strategy,0,1,-1.7059121131896973
v0.2×v0.2,pkg,shared_deceive,other_strategy,0,1,-2.641983985900879
v0.2×v0.3,pkg,shared_deceive,other_strategy,0,1,-2.641983985900879
v0.3×v0.2,pkg,shared_deceive,other_strategy,0,1,-1.462611198425293
v0.3×v0.3,pkg,shared_deceive,other_strategy,0,1,-1.462611198425293
v0.2×v0.2,wallet,shared_deceive,other_strategy,0,1,-2.576936721801758
v0.2×v0.3,wallet,shared_deceive,other_strategy,0,1,-2.576936721801758
v0.3×v0.3,wallet,shared_deceive,other_strategy,0,1,-1.665283203125
v0.2×v0.2,key,shared_help,other_strategy,0,1,-3.9001922607421875
v0.2×v0.3,key,shared_help,other_strategy,0,1,-3.9001922607421875
v0.3×v0.2,key,shared_help,other_strategy,0,1,-2.3141870498657227
v0.3×v0.3,key,shared_help,other_strategy,0,1,-2.3141870498657227
v0.2×v0.3,pkg,shared_help,other_strategy,0,1,-2.940216064453125
v0.3×v0.2,pkg,shared_help,other_strategy,0,1,-1.7716083526611328
v0.3×v0.3,pkg,shared_help,other_strategy,0,1,-1.7716083526611328
v0.2×v0.2,wallet,shared_help,other_strategy,0,1,-3.1239757537841797
v0.2×v0.3,wallet,shared_help,other_strategy,0,1,-3.1239757537841797
v0.3×v0.2,wallet,shared_help,other_strategy,0,1,-1.8729510307312012
v0.3×v0.3,wallet,shared_help,other_strategy,0,1,-1.8729510307312012
v0.2×v0.2,key,false_deceive,other_think_location,0,1,-1.4668769836425781
v0.2×v0.3,key,false_deceive,other_think_location,0,1,-1.4668769836425781
v0.3×v0.2,key,false_deceive,other_think_location,0,1,-0.11631464958190918
v0.3×v0.3,key,false_deceive,other_think_location,0,1,-0.11631464958190918
v0.2×v0.2,pkg,false_deceive,other_think_location,0,1,-1.6410789489746094
v0.2×v0.3,pkg,false_deceive,other_think_location,0,1,-1.6410789489746094
v0.3×v0.2,pkg,false_deceive,other_think_location,0,1,-0.2946133613586426
v0.3×v0.3,pkg,false_deceive,other_think_location,0,1,-0.2946133613586426
v0.2×v0.2,wallet,false_deceive,other_think_location,0,1,-0.5185127258300781
v0.2×v0.3,wallet,false_deceive,other_think_location,0,1,-0.5185127258300781
v0.3×v0.2,wallet,false_deceive,other_think_location,0,1,-0.013344764709472656
v0.3×v0.3,wallet,false_deceive,other_think_location,0,1,-0.013344764709472656
v0.2×v0.2,key,false_help,other_think_location,0,1,-1.8789949417114258
v0.2×v0.3,key,false_help,other_think_location,0,1,-1.8789496421813965
v0.3×v0.2,key,false_help,other_think_location,0,1,-0.21912288665771484
v0.3×v0.3,key,false_help,other_think_location,0,1,-0.21912288665771484
v0.2×v0.3,pkg,false_help,other_think_location,0,1,-1.6294546127319336
v0.3×v0.2,pkg,false_help,other_think_location,0,1,-0.9733457565307617
v0.3×v0.3,pkg,false_help,other_think_location,0,1,-0.9749689102172852
v0.2×v0.3,wallet,false_help,other_think_location,0,1,-0.3892030715942383
v0.3×v0.2,wallet,false_help,other_think_location,0,1,-0.1965646743774414
v0.3×v0.3,wallet,false_help,other_think_location,0,1,-0.1965646743774414
v0.2×v0.2,key,ignorance_deceive,other_think_location,0,1,-1.4668769836425781
v0.2×v0.3,key,ignorance_deceive,other_think_location,0,1,-1.4690332412719727
v0.3×v0.2,key,ignorance_deceive,other_think_location,0,1,-0.11631464958190918
v0.3×v0.3,key,ignorance_deceive,other_think_location,0,1,-0.11631464958190918
v0.2×v0.3,pkg,ignorance_deceive,other_think_location,0,1,-1.6410789489746094
v0.3×v0.2,pkg,ignorance_deceive,other_think_location,0,1,-0.2946133613586426
v0.3×v0.3,pkg,ignorance_deceive,other_think_location,0,1,-0.2946133613586426
v0.2×v0.2,wallet,ignorance_deceive,other_think_location,0,1,-0.5174846649169922
v0.2×v0.3,wallet,ignorance_deceive,other_think_location,0,1,-0.5185127258300781
v0.3×v0.2,wallet,ignorance_deceive,other_think_location,0,1,-0.011895179748535156
v0.3×v0.3,wallet,ignorance_deceive,other_think_location,0,1,-0.013344764709472656
v0.2×v0.2,key,ignorance_help,other_think_location,0,1,-1.8789496421813965
v0.2×v0.3,key,ignorance_help,other_think_location,0,1,-1.8789496421813965
v0.3×v0.2,key,ignorance_help,other_think_location,0,1,-0.21912288665771484
v0.3×v0.3,key,ignorance_help,other_think_location,0,1,-0.21912288665771484
v0.2×v0.2,pkg,ignorance_help,other_think_location,0,1,-1.6294546127319336
v0.2×v0.3,pkg,ignorance_help,other_think_location,0,1,-1.6294546127319336
v0.3×v0.2,pkg,ignorance_help,other_think_location,0,1,-0.9749689102172852
v0.3×v0.3,pkg,ignorance_help,other_think_location,0,1,-0.9749689102172852
v0.2×v0.2,wallet,ignorance_help,other_think_location,0,1,-0.387847900390625
v0.2×v0.3,wallet,ignorance_help,other_think_location,0,1,-0.387847900390625
v0.3×v0.2,wallet,ignorance_help,other_think_location,0,1,-0.1965646743774414
v0.3×v0.3,wallet,ignorance_help,other_think_location,0,1,-0.1965646743774414
v0.2×v0.2,key,shared_deceive,other_think_location,0,1,-1.4668769836425781
v0.2×v0.3,key,shared_deceive,other_think_location,0,1,-1.4668769836425781
v0.3×v0.2,key,shared_deceive,other_think_location,0,1,-0.11631464958190918
v0.3×v0.3,key,shared_deceive,other_think_location,0,1,-0.11631464958190918
v0.2×v0.2,pkg,shared_deceive,other_think_location,0,1,-1.6410789489746094
v0.2×v0.3,pkg,shared_deceive,other_think_location,0,1,-1.6410789489746094
v0.3×v0.2,pkg,shared_deceive,other_think_location,0,1,-0.2946133613586426
v0.3×v0.3,pkg,shared_deceive,other_think_location,0,1,-0.2946133613586426
v0.2×v0.2,wallet,shared_deceive,other_think_location,0,1,-0.5185127258300781
v0.2×v0.3,wallet,shared_deceive,other_think_location,0,1,-0.5185127258300781
v0.3×v0.3,wallet,shared_deceive,other_think_location,0,1,-0.013344764709472656
v0.2×v0.2,key,shared_help,other_think_location,0,1,-1.8789496421813965
v0.2×v0.3,key,shared_help,other_think_location,0,1,-1.8789496421813965
v0.3×v0.2,key,shared_help,other_think_location,0,1,-0.21912288665771484
v0.3×v0.3,key,shared_help,other_think_location,0,1,-0.21912288665771484
v0.2×v0.3,pkg,shared_help,other_think_location,0,1,-1.6293787956237793
v0.3×v0.2,pkg,shared_help,other_think_location,0,1,-0.9749689102172852
v0.3×v0.3,pkg,shared_help,other_think_location,0,1,-0.9749689102172852
v0.2×v0.2,wallet,shared_help,other_think_location,0,1,-0.387847900390625
v0.2×v0.3,wallet,shared_help,other_think_location,0,1,-0.387847900390625
v0.3×v0.2,wallet,shared_help,other_think_location,0,1,-0.1965646743774414
v0.3×v0.3,wallet,shared_help,other_think_location,0,1,-0.1965646743774414
v0.2×v0.2,key,false_deceive,self_belief_location,0,1,-2.637624979019165
v0.2×v0.3,key,false_deceive,self_belief_location,0,1,-2.637624979019165
v0.3×v0.2,key,false_deceive,self_belief_location,0,1,-1.2131521701812744
v0.3×v0.3,key,false_deceive,self_belief_location,0,1,-1.2131521701812744
v0.2×v0.2,pkg,false_deceive,self_belief_location,0,1,-3.763342499732971
v0.2×v0.3,pkg,false_deceive,self_belief_location,0,1,-3.763342499732971
v0.3×v0.2,pkg,false_deceive,self_belief_location,0,1,-1.9158012866973877
v0.3×v0.3,pkg,false_deceive,self_belief_location,0,1,-1.9158012866973877
v0.2×v0.2,wallet,false_deceive,self_belief_location,0,1,-0.9657080173492432
v0.2×v0.3,wallet,false_deceive,self_belief_location,0,1,-0.9657080173492432
v0.3×v0.2,wallet,false_deceive,self_belief_location,0,1,-0.4194645881652832
v0.3×v0.3,wallet,false_deceive,self_belief_location,0,1,-0.4194645881652832
v0.2×v0.2,key,false_help,self_belief_location,0,1,3.358276128768921
v0.2×v0.3,key,false_help,self_belief_location,0,1,3.357749581336975
v0.3×v0.2,key,false_help,self_belief_location,0,1,2.657492995262146
v0.3×v0.3,key,false_help,self_belief_location,0,1,2.657492995262146
v0.2×v0.3,pkg,false_help,self_belief_location,0,1,3.3952338695526123
v0.3×v0.2,pkg,false_help,self_belief_location,0,1,2.64255154132843
v0.3×v0.3,pkg,false_help,self_belief_location,0,1,2.6424745321273804
v0.2×v0.3,wallet,false_help,self_belief_location,0,1,1.040967345237732
v0.3×v0.2,wallet,false_help,self_belief_location,0,1,1.0486268997192383
v0.3×v0.3,wallet,false_help,self_belief_location,0,1,1.0486268997192383
v0.2×v0.2,key,ignorance_deceive,self_belief_location,0,1,-2.637624979019165
v0.2×v0.3,key,ignorance_deceive,self_belief_location,0,1,-2.6373692750930786
v0.3×v0.2,key,ignorance_deceive,self_belief_location,0,1,-1.2131521701812744
v0.3×v0.3,key,ignorance_deceive,self_belief_location,0,1,-1.2131521701812744
v0.2×v0.3,pkg,ignorance_deceive,self_belief_location,0,1,-3.763342499732971
v0.3×v0.2,pkg,ignorance_deceive,self_belief_location,0,1,-1.9158012866973877
v0.3×v0.3,pkg,ignorance_deceive,self_belief_location,0,1,-1.9158012866973877
v0.2×v0.2,wallet,ignorance_deceive,self_belief_location,0,1,-0.9657776355743408
v0.2×v0.3,wallet,ignorance_deceive,self_belief_location,0,1,-0.9657080173492432
v0.3×v0.2,wallet,ignorance_deceive,self_belief_location,0,1,-0.41787099838256836
v0.3×v0.3,wallet,ignorance_deceive,self_belief_location,0,1,-0.4194645881652832
v0.2×v0.2,key,ignorance_help,self_belief_location,0,1,3.357749581336975
v0.2×v0.3,key,ignorance_help,self_belief_location,0,1,3.357749581336975
v0.3×v0.2,key,ignorance_help,self_belief_location,0,1,2.657492995262146
v0.3×v0.3,key,ignorance_help,self_belief_location,0,1,2.657492995262146
v0.2×v0.2,pkg,ignorance_help,self_belief_location,0,1,3.3952338695526123
v0.2×v0.3,pkg,ignorance_help,self_belief_location,0,1,3.3952338695526123
v0.3×v0.2,pkg,ignorance_help,self_belief_location,0,1,2.6424745321273804
v0.3×v0.3,pkg,ignorance_help,self_belief_location,0,1,2.6424745321273804
v0.2×v0.2,wallet,ignorance_help,self_belief_location,0,1,1.0382932424545288
v0.2×v0.3,wallet,ignorance_help,self_belief_location,0,1,1.0382932424545288
v0.3×v0.2,wallet,ignorance_help,self_belief_location,0,1,1.0486268997192383
v0.3×v0.3,wallet,ignorance_help,self_belief_location,0,1,1.0486268997192383
v0.2×v0.2,key,shared_deceive,self_belief_location,0,1,-2.637624979019165
v0.2×v0.3,key,shared_deceive,self_belief_location,0,1,-2.637624979019165
v0.3×v0.2,key,shared_deceive,self_belief_location,0,1,-1.2131521701812744
v0.3×v0.3,key,shared_deceive,self_belief_location,0,1,-1.2131521701812744
v0.2×v0.2,pkg,shared_deceive,self_belief_location,0,1,-3.763342499732971
v0.2×v0.3,pkg,shared_deceive,self_belief_location,0,1,-3.763342499732971
v0.3×v0.2,pkg,shared_deceive,self_belief_location,0,1,-1.9158012866973877
v0.3×v0.3,pkg,shared_deceive,self_belief_location,0,1,-1.9158012866973877
v0.2×v0.2,wallet,shared_deceive,self_belief_location,0,1,-0.9657080173492432
v0.2×v0.3,wallet,shared_deceive,self_belief_location,0,1,-0.9657080173492432
v0.3×v0.3,wallet,shared_deceive,self_belief_location,0,1,-0.4194645881652832
v0.2×v0.2,key,shared_help,self_belief_location,0,1,3.357749581336975
v0.2×v0.3,key,shared_help,self_belief_location,0,1,3.357749581336975
v0.3×v0.2,key,shared_help,self_belief_location,0,1,2.657492995262146
v0.3×v0.3,key,shared_help,self_belief_location,0,1,2.657492995262146
v0.2×v0.3,pkg,shared_help,self_belief_location,0,1,3.39615261554718
v0.3×v0.2,pkg,shared_help,self_belief_location,0,1,2.6424745321273804
v0.3×v0.3,pkg,shared_help,self_belief_location,0,1,2.6424745321273804
v0.2×v0.2,wallet,shared_help,self_belief_location,0,1,1.0382932424545288
v0.2×v0.3,wallet,shared_help,self_belief_location,0,1,1.0382932424545288
v0.3×v0.2,wallet,shared_help,self_belief_location,0,1,1.0486268997192383
v0.3×v0.3,wallet,shared_help,self_belief_location,0,1,1.0486268997192383
v0.2×v0.2,key,false_deceive,self_believe_location,0,1,-2.2506296634674072
v0.2×v0.3,key,false_deceive,self_believe_location,0,1,-2.2506296634674072
v0.3×v0.2,key,false_deceive,self_believe_location,0,1,-1.1506421566009521
v0.3×v0.3,key,false_deceive,self_believe_location,0,1,-1.1506421566009521
v0.2×v0.2,pkg,false_deceive,self_believe_location,0,1,-2.96502423286438
v0.2×v0.3,pkg,false_deceive,self_believe_location,0,1,-2.96502423286438
v0.3×v0.2,pkg,false_deceive,self_believe_location,0,1,-1.6482648849487305
v0.3×v0.3,pkg,false_deceive,self_believe_location,0,1,-1.6482648849487305
v0.2×v0.2,wallet,false_deceive,self_believe_location,0,1,-0.6646356582641602
v0.2×v0.3,wallet,false_deceive,self_believe_location,0,1,-0.6646356582641602
v0.3×v0.2,wallet,false_deceive,self_believe_location,0,1,-0.3469851016998291
v0.3×v0.3,wallet,false_deceive,self_believe_location,0,1,-0.3469851016998291
v0.2×v0.2,key,false_help,self_believe_location,0,1,2.5264267921447754
v0.2×v0.3,key,false_help,self_believe_location,0,1,2.524935722351074
v0.3×v0.2,key,false_help,self_believe_location,0,1,1.9322221279144287
v0.3×v0.3,key,false_help,self_believe_location,0,1,1.9322221279144287
v0.2×v0.3,pkg,false_help,self_believe_location,0,1,2.581918239593506
v0.3×v0.2,pkg,false_help,self_believe_location,0,1,1.8065252304077148
v0.3×v0.3,pkg,false_help,self_believe_location,0,1,1.807006597518921
v0.2×v0.3,wallet,false_help,self_believe_location,0,1,0.6251010894775391
v0.3×v0.2,wallet,false_help,self_believe_location,0,1,0.5738635063171387
v0.3×v0.3,wallet,false_help,self_believe_location,0,1,0.5738635063171387
v0.2×v0.2,key,ignorance_deceive,self_believe_location,0,1,-2.2506296634674072
v0.2×v0.3,key,ignorance_deceive,self_believe_location,0,1,-2.2520036697387695
v0.3×v0.2,key,ignorance_deceive,self_believe_location,0,1,-1.1506421566009521
v0.3×v0.3,key,ignorance_deceive,self_believe_location,0,1,-1.1506421566009521
v0.2×v0.3,pkg,ignorance_deceive,self_believe_location,0,1,-2.96502423286438
v0.3×v0.2,pkg,ignorance_deceive,self_believe_location,0,1,-1.6482648849487305
