checkpoint_label,question_id,n_obs,mean_flip,mean_shift,mean_shift_norm,mean_t2_conf,mean_t4_prob_correct,domain
DPO,q0498,1,1.0,-0.161346,-0.9952932903170089,0.162109,0.000763,conceptual_physics
DPO,q0499,8,0.875,-0.168344375,-0.9680655028235918,0.17002862500000002,0.00168425,miscellaneous
DPO,q0500,6,0.16666666666666666,-0.030694833333333348,-0.21182309278942912,0.21022533333333335,0.1795305,conceptual_physics
RLVR,q0001,18,0.3888888888888889,-0.38513188888888883,-0.46158406684452413,0.7054035555555556,0.3202716666666667,college_biology
RLVR,q0003,18,0.1111111111111111,-0.0283737777777778,0.21581081969225296,0.6188692777777778,0.5904955,prehistory
RLVR,q0004,9,0.6666666666666666,-0.18106266666666665,-0.6439389596652796,0.2651911111111111,0.08412844444444444,high_school_us_history
RLVR,q0005,13,0.8461538461538461,-0.3247682307692308,-0.7082503751683452,0.45733184615384614,0.13256361538461536,philosophy
RLVR,q0006,18,0.2222222222222222,0.02284338888888887,0.044499059974463046,0.4577365,0.48057988888888886,philosophy
RLVR,q0009,4,1.0,-0.552349,-0.8300821196093595,0.6728514999999999,0.12050250000000001,conceptual_physics
RLVR,q0010,17,0.23529411764705882,-0.24338788235294118,-0.29548464707571853,0.5824908823529412,0.33910300000000004,high_school_biology
RLVR,q0011,1,0.0,-0.2285159999999999,-0.4365674635773481,0.523438,0.294922,high_school_world_history
RLVR,q0012,7,0.42857142857142855,-0.4561748571428571,-0.4045156129284013,0.8833705714285714,0.4271957142857143,philosophy
RLVR,q0013,9,0.4444444444444444,-0.2075741111111111,-0.39377034967463165,0.5609812222222222,0.3534071111111111,miscellaneous
RLVR,q0014,19,0.5263157894736842,-0.17898894736842105,-0.23044447370477397,0.5925678421052631,0.4135788947368421,high_school_geography
RLVR,q0015,17,0.11764705882352941,-0.05935117647058824,-0.11683127954366379,0.47785494117647054,0.4185037647058824,miscellaneous
RLVR,q0017,3,1.0,-0.8072703333333333,-0.9983630021164309,0.8085939999999999,0.0013236666666666666,high_school_us_history
RLVR,q0018,18,0.6666666666666666,-0.5084048888888888,-0.4714642719167196,0.899522611111111,0.3911177222222222,miscellaneous
RLVR,q0019,18,0.6111111111111112,-0.5560883888888889,-0.5386979248137107,0.9071180555555556,0.35102966666666663,astronomy
RLVR,q0020,1,1.0,-0.333984,-0.7953477074313801,0.419922,0.085938,miscellaneous
RLVR,q0021,1,0.0,-0.2072139999999999,-0.9557973588195404,0.216797,0.009583,miscellaneous
RLVR,q0022,3,1.0,-0.73467,-0.9842441208962464,0.7486980000000001,0.014028,anatomy
RLVR,q0023,9,0.0,-0.12529488888888884,-0.6728074614228126,0.2573784444444444,0.13208355555555557,conceptual_physics
RLVR,q0024,19,0.6842105263157895,-0.6428581052631579,-0.63706395653784,0.9518914736842105,0.30903336842105267,miscellaneous
RLVR,q0025,10,0.3,-0.3240418,-0.2418298965004663,0.8121095,0.48806770000000005,high_school_biology
RLVR,q0028,19,0.15789473684210525,-0.2539520526315789,-0.19181925750278478,0.9897204210526315,0.7357683684210526,nutrition
RLVR,q0029,7,0.7142857142857143,-0.29232871428571433,-0.39416984135028393,0.6369978571428572,0.34466914285714284,conceptual_physics
RLVR,q0031,19,0.631578947368421,-0.4246512105263158,-0.6519884327100129,0.6679687894736842,0.24331757894736844,jurisprudence
RLVR,q0032,15,0.8,-0.4703912,-0.6633952787742331,0.6580729333333333,0.18768173333333332,high_school_european_history
RLVR,q0034,17,0.23529411764705882,0.010733176470588246,0.05168593525043714,0.46736770588235294,0.4781008823529412,world_religions
RLVR,q0035,17,0.5294117647058824,-0.24639052941176467,-0.5116673797824566,0.5079847647058823,0.2615942352941176,miscellaneous
RLVR,q0036,2,1.0,-0.3528065,-0.9925098953776561,0.355469,0.0026625,high_school_chemistry
RLVR,q0038,11,0.6363636363636364,-0.2774063636363636,-0.5934982395822443,0.4992896363636364,0.22188327272727273,philosophy
RLVR,q0039,18,0.2777777777777778,-0.28649383333333334,-0.021764379684898767,0.9670138888888888,0.6805200555555556,anatomy
RLVR,q0040,1,0.0,0.5380860000000001,0.6662638354566583,0.192383,0.730469,high_school_us_history
RLVR,q0041,1,1.0,-0.682495,-0.9871117693511482,0.691406,0.008911,anatomy
RLVR,q0042,9,0.2222222222222222,-0.010959333333333357,-0.06719889546859374,0.5060764444444446,0.4951171111111111,prehistory
RLVR,q0044,13,0.7692307692307693,-0.13635238461538463,-0.830688556674377,0.1582407692307692,0.021888384615384615,high_school_world_history
RLVR,q0045,3,0.6666666666666666,-0.409414,-0.7399581393612498,0.570312,0.160898,high_school_us_history
RLVR,q0046,18,0.2777777777777778,0.050560444444444436,0.03859480988349987,0.38178172222222223,0.4323421666666667,miscellaneous
RLVR,q0047,12,0.5833333333333334,-0.3944003333333333,-0.7036779003602768,0.5732421666666666,0.17884183333333334,high_school_physics
RLVR,q0048,19,0.5789473684210527,-0.397294,-0.6691129266385136,0.5688219473684211,0.17152794736842106,miscellaneous
RLVR,q0050,7,0.7142857142857143,-0.43274757142857145,-0.7271205170291759,0.560547,0.12779942857142856,astronomy
RLVR,q0051,1,1.0,-0.6630400000000001,-0.998460987076508,0.664062,0.001022,philosophy
RLVR,q0052,10,0.5,-0.2405242,-0.44010960639697644,0.46806649999999994,0.2275423,philosophy
RLVR,q0053,19,0.47368421052631576,-0.04536215789473684,-0.39355582605613443,0.08794036842105263,0.04257821052631579,miscellaneous
RLVR,q0054,16,0.6875,-0.10694643749999999,-0.6009176821186415,0.2183341875,0.11138775,high_school_geography
RLVR,q0055,14,0.5,-0.0017510714285714451,-0.38880749964962513,0.07234635714285716,0.07059528571428572,high_school_geography
RLVR,q0057,3,0.6666666666666666,-0.4151560000000001,-0.359533488092747,0.75,0.334844,anatomy
RLVR,q0058,16,0.75,-0.4990796875,-0.6673711871786974,0.716552625,0.2174729375,nutrition
RLVR,q0059,19,0.05263157894736842,0.0328531052631579,0.3489004475381885,0.7339637894736842,0.7668168947368421,high_school_geography
RLVR,q0062,19,0.21052631578947367,-0.22079178947368422,-0.11197420736869564,0.8928866842105263,0.672094894736842,college_biology
RLVR,q0063,16,0.375,-0.13296650000000002,-0.30756769847642046,0.446258625,0.313292125,astronomy
RLVR,q0064,10,0.2,-0.25618779999999997,-0.5519333322837924,0.4836913,0.2275035,high_school_us_history
RLVR,q0065,10,0.8,-0.7602171,-0.8710739576885832,0.8757811999999999,0.11556410000000002,high_school_geography
RLVR,q0068,14,0.7857142857142857,-0.5652080714285714,-0.7063086014464053,0.7988282857142857,0.23362021428571428,nutrition
RLVR,q0069,16,0.6875,-0.010590749999999996,-0.6218786410046357,0.0733491875,0.0627584375,world_religions
RLVR,q0070,16,0.625,-0.1467956875,-0.5869487162237507,0.304428125,0.1576324375,high_school_european_history
RLVR,q0071,17,0.47058823529411764,-0.40923847058823526,-0.3731789731406771,0.8718980588235294,0.46265958823529413,conceptual_physics
RLVR,q0073,18,0.6111111111111112,-0.2443087777777778,-0.39351816944079093,0.5404186666666667,0.2961098888888889,miscellaneous
RLVR,q0074,19,0.21052631578947367,-0.21227584210526312,-0.4896382888329538,0.45340784210526314,0.241132,miscellaneous
RLVR,q0075,19,0.42105263157894735,-0.26601794736842105,-0.12456089877975683,0.7477384736842105,0.4817205263157895,miscellaneous
RLVR,q0076,15,0.6666666666666666,-0.1414934,-0.583979857959233,0.28512360000000003,0.1436302,prehistory
RLVR,q0078,19,0.5263157894736842,-0.021495052631578925,-0.49707670617647864,0.18301542105263158,0.16152036842105263,college_biology
RLVR,q0081,18,0.7222222222222222,-0.3408743888888889,-0.6062744489889299,0.4970025555555556,0.15612816666666665,jurisprudence
RLVR,q0082,19,0.9473684210526315,-0.28792073684210523,-0.9893427586872625,0.2911955789473684,0.003274842105263158,high_school_us_history
RLVR,q0083,2,0.5,-0.192169,-0.7828305818351604,0.26855450000000003,0.07638550000000001,high_school_world_history
RLVR,q0085,14,0.5,-0.06878249999999998,-0.7308040951528648,0.08206607142857143,0.013283571428571428,high_school_european_history
RLVR,q0086,16,0.25,-0.28837725,-0.4769037386695185,0.6182861875,0.3299089375,conceptual_physics
RLVR,q0087,19,0.2631578947368421,-0.3797937368421052,-0.4282454742079568,0.8937087894736843,0.513915052631579,philosophy
RLVR,q0090,1,1.0,-0.884887,-0.9722366275671424,0.910156,0.025269,anatomy
RLVR,q0091,19,0.42105263157894735,-0.28403584210526317,-0.28039893165728913,0.7231703157894737,0.43913447368421055,miscellaneous
RLVR,q0092,18,0.8888888888888888,-0.4221904444444444,-0.8651224365603164,0.48844405555555553,0.06625361111111111,philosophy
RLVR,q0095,5,0.6,-0.3022416,-0.2996075018016538,0.6960938,0.3938522,high_school_us_history
RLVR,q0096,15,0.8,-0.0325178,-0.5878650079264008,0.13968906666666667,0.10717126666666667,world_religions
RLVR,q0097,2,1.0,-0.44807949999999996,-0.9667801001348542,0.4609375,0.012858000000000001,high_school_european_history
RLVR,q0098,15,0.4666666666666667,-0.13967426666666666,-0.6093100150797084,0.21821293333333333,0.07853866666666667,miscellaneous
RLVR,q0100,11,0.7272727272727273,-0.8240597272727274,-0.8462778487927625,0.9740767272727272,0.150017,high_school_biology
RLVR,q0101,9,1.0,-0.3197483333333333,-0.9409533161810553,0.3468967777777778,0.027148444444444444,nutrition
RLVR,q0104,4,1.0,-0.62148925,-0.9933921135902637,0.625,0.00351075,prehistory
RLVR,q0105,1,0.0,0.21875,0.9655193721806833,0.773438,0.992188,miscellaneous
RLVR,q0106,15,0.6666666666666666,-0.13375133333333336,-0.5953022773306836,0.321175,0.18742366666666666,high_school_world_history
RLVR,q0107,7,1.0,-0.8164490000000001,-0.9543111237755652,0.8504465714285715,0.033997571428571426,prehistory
RLVR,q0108,1,1.0,-0.6130249999999999,-0.9995825730782463,0.613281,0.000256,miscellaneous
RLVR,q0109,19,0.05263157894736842,0.07124142105263158,0.04553474996657088,0.3958162631578947,0.4670576842105263,world_religions
RLVR,q0110,19,0.7368421052631579,-0.4906288421052631,-0.6314802633698328,0.7724097894736841,0.281780947368421,miscellaneous
RLVR,q0112,18,0.8333333333333334,-0.4230303888888889,-0.8518086912606653,0.5001221111111112,0.07709172222222221,miscellaneous
RLVR,q0113,2,1.0,-0.995915,-0.9998203779928804,0.996094,0.00017900000000000001,college_biology
RLVR,q0114,18,0.2777777777777778,0.03769177777777779,-0.34707284429904306,0.11440861111111111,0.15210038888888888,miscellaneous
RLVR,q0115,12,0.08333333333333333,0.22554666666666665,0.4549449807311892,0.46533208333333337,0.69087875,high_school_biology
RLVR,q0118,17,0.7647058823529411,-0.30299194117647055,-0.6144667780616538,0.4887982352941177,0.18580629411764707,world_religions
RLVR,q0119,9,0.4444444444444444,-0.07719988888888889,-0.2640901857317623,0.43142377777777774,0.3542238888888889,nutrition
RLVR,q0121,15,0.2,-0.08271006666666667,-0.20045711033276767,0.4882814,0.40557133333333334,miscellaneous
RLVR,q0122,3,0.6666666666666666,-0.30537666666666663,-0.4440527157289407,0.6035156666666667,0.298139,philosophy
RLVR,q0123,14,0.6428571428571429,-0.43792292857142856,-0.8020752644288855,0.5239258571428571,0.08600292857142856,high_school_world_history
RLVR,q0124,15,0.4666666666666667,-0.15804633333333334,-0.22518415630666097,0.5515624666666666,0.39351613333333335,prehistory
RLVR,q0125,8,1.0,-0.446711125,-0.8618744637374921,0.470825125,0.024114000000000003,world_religions
RLVR,q0129,19,0.5263157894736842,-0.31749536842105264,-0.24968004518248624,0.6865684210526316,0.3690730526315789,prehistory
RLVR,q0130,5,0.8,-0.34150800000000003,-0.7431059259526267,0.40175799999999995,0.06024999999999999,high_school_world_history
RLVR,q0131,17,0.47058823529411764,-0.3538602941176471,-0.38899467274462474,0.8137638823529412,0.45990358823529415,prehistory
RLVR,q0132,3,1.0,-0.40684733333333334,-0.9718370292429023,0.41861966666666667,0.011772333333333334,high_school_geography
RLVR,q0133,14,0.21428571428571427,-0.3391852142857143,-0.28039140925540923,0.966796642857143,0.6276114285714286,high_school_biology
RLVR,q0134,9,0.7777777777777778,-0.5130442222222222,-0.7530738598748009,0.6783855555555556,0.16534133333333334,high_school_physics
RLVR,q0135,6,1.0,-0.7947771666666666,-0.9778291350219236,0.8131511666666666,0.018374,nutrition
RLVR,q0136,14,0.7142857142857143,-0.5621298571428571,-0.7060995848738179,0.8091515714285714,0.2470217142857143,philosophy
RLVR,q0137,8,1.0,-0.704609375,-0.9953875815128236,0.7070308750000001,0.0024215,conceptual_physics
RLVR,q0138,17,0.7647058823529411,-0.2627157647058823,-0.4822184945162456,0.5274297058823529,0.26471394117647057,prehistory
RLVR,q0139,11,0.9090909090909091,-0.7594549090909091,-0.7880725127165079,0.8757099090909091,0.116255,miscellaneous
RLVR,q0140,19,0.9473684210526315,-0.9426876842105262,-0.9453487349987743,0.9973274736842105,0.05463978947368422,nutrition
RLVR,q0141,3,0.3333333333333333,-0.410806,-0.5540218832212443,0.7708333333333334,0.3600273333333333,high_school_european_history
RLVR,q0142,18,0.6666666666666666,-0.6569193888888889,-0.6168732482282616,0.9704861111111112,0.3135667222222222,high_school_biology
RLVR,q0143,6,1.0,-0.7667223333333334,-0.9409624487608692,0.8131511666666666,0.04642883333333333,conceptual_physics
RLVR,q0144,1,0.0,0.125,0.6037743139916245,0.792969,0.917969,nutrition
RLVR,q0145,18,0.2777777777777778,-0.15444650000000001,0.13643453417083415,0.8355033888888889,0.6810568888888889,nutrition
RLVR,q0146,4,1.0,-0.307554,-0.511780102258994,0.43457049999999997,0.1270165,prehistory
RLVR,q0148,19,0.5263157894736842,-0.24753231578947368,-0.4212025077761396,0.574887,0.3273546842105263,miscellaneous
RLVR,q0149,7,0.2857142857142857,-0.04637228571428571,-0.23849001326842606,0.3503767142857143,0.30400442857142856,high_school_biology
RLVR,q0150,12,0.5,-0.28584058333333334,-0.5107655404899445,0.54402675,0.25818616666666666,high_school_us_history
RLVR,q0151,19,0.42105263157894735,-0.1590722105263158,-0.5009407839931715,0.46574963157894733,0.30667742105263157,miscellaneous
RLVR,q0152,6,0.6666666666666666,-0.31235850000000004,-0.9047695808726064,0.3342286666666667,0.021870166666666663,high_school_physics
RLVR,q0153,19,0.2631578947368421,-0.30993,-0.2369904984517792,0.9701892105263158,0.6602592105263158,nutrition
RLVR,q0154,10,0.5,-0.10018159999999998,-0.6527948640583037,0.1305665,0.030384900000000003,world_religions
RLVR,q0155,3,1.0,-0.8534446666666667,-0.8881280294642226,0.9596356666666667,0.106191,conceptual_physics
RLVR,q0157,5,1.0,-0.6057956,-0.949168130739273,0.634375,0.028579399999999998,philosophy
RLVR,q0159,18,0.2222222222222222,-0.35913399999999995,-0.4420115363419359,0.8079426666666667,0.4488086666666667,high_school_biology
RLVR,q0160,10,0.6,-0.5490595,-0.6111866490861706,0.9191404000000001,0.3700809,college_biology
RLVR,q0161,15,0.8666666666666667,-0.23400946666666664,-0.9033074867206997,0.25274253333333335,0.01873306666666667,high_school_us_history
RLVR,q0162,18,0.1111111111111111,0.03382705555555554,0.020122443505458092,0.4175076111111111,0.45133466666666666,miscellaneous
RLVR,q0164,11,0.36363636363636365,-0.2645490909090909,-0.5300217611262742,0.4178798181818182,0.15333072727272729,conceptual_physics
RLVR,q0165,19,0.15789473684210525,-0.16075294736842108,0.05783786148580836,0.8980263157894737,0.7372733684210526,miscellaneous
RLVR,q0166,1,0.0,0.050781,0.4999999999999998,0.898438,0.949219,anatomy
RLVR,q0167,10,0.9,-0.2132046,-0.6528658001043843,0.30410170000000003,0.0908971,prehistory
RLVR,q0169,16,0.5625,-0.13861712499999998,-0.546406803085332,0.25729375,0.11867662500000001,miscellaneous
RLVR,q0170,5,0.8,-0.455837,-0.8602006933372752,0.5214842,0.06564719999999999,high_school_us_history
RLVR,q0171,1,1.0,-0.2753909999999999,-0.405172667459187,0.679688,0.404297,philosophy
RLVR,q0172,2,0.5,-0.33691449999999995,-0.4174050047383182,0.851563,0.5146485,high_school_biology
RLVR,q0175,19,0.3157894736842105,-0.2772328947368421,-0.007885425578577158,0.8803454210526315,0.6031125263157895,miscellaneous
RLVR,q0176,4,0.5,-0.05090350000000003,-0.20647668471759464,0.364746,0.31384249999999997,astronomy
RLVR,q0179,4,1.0,-0.08182624999999995,-0.9459221929162867,0.08407575,0.0022495,miscellaneous
RLVR,q0180,1,1.0,-0.089229,-0.9985898942420681,0.089355,0.000126,global_facts
RLVR,q0183,3,0.6666666666666666,-0.09049466666666663,-0.017144119388262435,0.6354166666666666,0.544922,miscellaneous
RLVR,q0185,17,0.6470588235294118,-0.32744211764705883,-0.5331170447081628,0.5991498235294117,0.27170770588235293,high_school_world_history
RLVR,q0186,4,0.5,-0.08764525000000005,-0.4411391784644441,0.19604525,0.1084,high_school_physics
RLVR,q0187,12,0.5,-0.2600436666666667,-0.5205758869196329,0.48681624999999995,0.2267725833333333,college_biology
RLVR,q0188,17,0.47058823529411764,-0.2772708235294118,-0.5600973573013021,0.46613623529411763,0.1888654117647059,world_religions
RLVR,q0189,19,0.631578947368421,-0.6101726842105263,-0.6864640574518922,0.8678043157894736,0.25763163157894736,high_school_chemistry
RLVR,q0191,19,0.631578947368421,-0.3584732105263158,-0.383523535751838,0.6948496842105264,0.33637647368421053,prehistory
RLVR,q0194,18,0.5555555555555556,-0.4417638333333333,-0.444379256497842,0.8171658333333334,0.375402,prehistory
RLVR,q0196,10,0.3,-0.31444710000000003,-0.2793106124933449,0.909375,0.5949279,miscellaneous
RLVR,q0198,18,0.2777777777777778,-0.25180027777777775,-0.3369205920860836,0.6039496111111111,0.35214933333333337,jurisprudence
RLVR,q0199,7,0.8571428571428571,-0.11923514285714283,-0.7530538788218085,0.14617042857142856,0.026935285714285717,philosophy
RLVR,q0200,2,0.5,-0.12109149999999999,-0.43129085493874564,0.4003905,0.279299,global_facts
RLVR,q0201,10,0.6,-0.23666560000000003,-0.6904640694069508,0.33041960000000004,0.093754,prehistory
RLVR,q0203,14,0.2857142857142857,-0.3073246428571429,-0.15871455833619125,0.8783482142857143,0.5710235714285714,anatomy
RLVR,q0208,19,0.2631578947368421,-0.19492063157894735,0.048164848989699006,0.8922697368421053,0.6973491052631579,nutrition
RLVR,q0209,19,0.2631578947368421,0.0050247894736841795,0.1717647604212566,0.5807462631578947,0.5857710526315789,miscellaneous
RLVR,q0210,19,0.631578947368421,-0.4261347894736843,-0.5779407521065753,0.6688938421052631,0.24275905263157896,miscellaneous
RLVR,q0211,16,0.6875,-0.09038925,-0.6104194647706381,0.17057806250000002,0.0801888125,world_religions
RLVR,q0214,6,1.0,-0.275793,-0.926885809958108,0.2988281666666667,0.023035166666666666,global_facts
RLVR,q0215,10,0.2,-0.00124510000000001,-0.3166744604714366,0.1125489,0.1113038,high_school_world_history
RLVR,q0216,14,0.7857142857142857,-0.3341409285714286,-0.7464677856460092,0.4515905,0.11744957142857144,world_religions
RLVR,q0217,1,1.0,-0.008789,-0.04639145328920629,0.189453,0.180664,global_facts
RLVR,q0218,19,0.6842105263157895,-0.46984526315789477,-0.5191143460169603,0.7742599473684211,0.3044146842105263,jurisprudence
RLVR,q0220,10,0.6,-0.3436878,-0.6414791860037728,0.5496094,0.2059216,nutrition
RLVR,q0222,19,0.6842105263157895,-0.608672,-0.5551753695787202,0.9072778421052631,0.2986058421052632,nutrition
RLVR,q0223,14,0.6428571428571429,-0.044631142857142855,-0.6009821493928761,0.16539657142857142,0.12076542857142857,high_school_geography
RLVR,q0224,5,0.8,-0.5340642,-0.9449940508055024,0.5679687999999999,0.03390459999999999,high_school_geography
RLVR,q0225,14,0.42857142857142855,-0.42323500000000003,-0.7158821890312338,0.5801477142857143,0.1569127142857143,nutrition
RLVR,q0226,5,0.4,-0.30136739999999995,-0.945236155681269,0.3212892,0.019921799999999996,miscellaneous
RLVR,q0227,19,0.2631578947368421,-0.37481394736842105,-0.23600601671177535,0.8643091052631577,0.4894951578947368,conceptual_physics
RLVR,q0229,18,0.5555555555555556,-0.22311650000000002,-0.6837928430091821,0.35206444444444446,0.12894794444444446,miscellaneous
RLVR,q0230,18,0.2777777777777778,-0.020443388888888876,-0.2119596414935032,0.38388405555555555,0.3634406666666667,world_religions
RLVR,q0231,9,0.2222222222222222,-0.2992613333333333,-0.3959350648136373,0.7230903333333334,0.423829,high_school_european_history
RLVR,q0232,15,0.3333333333333333,-0.3475012,-0.2815683117212302,0.8348958666666667,0.4873946666666667,conceptual_physics
RLVR,q0233,15,0.4666666666666667,-0.3298988666666666,-0.29355386325473243,0.8395832666666666,0.5096844,miscellaneous
RLVR,q0235,4,0.5,-0.4544255,-0.7201967600536501,0.571289,0.1168635,miscellaneous
RLVR,q0236,7,0.7142857142857143,-0.2282062857142857,-0.6011208120250222,0.4114121428571429,0.18320585714285714,jurisprudence
RLVR,q0237,18,0.3888888888888889,-0.428457,-0.33259862575624133,0.9262152222222222,0.4977582222222222,high_school_biology
RLVR,q0238,19,0.8421052631578947,-0.5128748421052631,-0.7967337480506085,0.6417042105263158,0.12882936842105264,miscellaneous
RLVR,q0239,17,0.23529411764705882,-0.4006124117647059,-0.323948402795772,0.9738051764705882,0.5731927647058823,miscellaneous
RLVR,q0242,18,0.2777777777777778,-0.1169633888888889,-0.3576509418490595,0.41984044444444446,0.30287705555555555,prehistory
RLVR,q0243,19,0.3157894736842105,-0.21592452631578948,-0.04147305889106366,0.797903,0.5819784736842105,prehistory
RLVR,q0245,11,0.2727272727272727,0.028125090909090922,-0.02008968925495637,0.3788174545454545,0.40694254545454545,high_school_european_history
RLVR,q0247,9,0.3333333333333333,-0.022927999999999973,-0.48723142066134095,0.13327355555555556,0.11034555555555554,high_school_biology
RLVR,q0248,14,0.6428571428571429,-0.3904471428571429,-0.5942456614559776,0.5800781428571428,0.18963100000000002,prehistory
RLVR,q0250,19,0.7368421052631579,-0.6937802631578948,-0.6554698083458862,0.9397616315789474,0.24598136842105262,conceptual_physics
RLVR,q0252,7,0.5714285714285714,-0.5977602857142857,-0.6666057896331307,0.8945311428571429,0.2967708571428571,high_school_biology
RLVR,q0253,11,0.9090909090909091,-0.7238656363636363,-0.8909917391185854,0.7943890909090908,0.07052345454545454,nutrition
RLVR,q0254,1,1.0,-0.44131,-0.9997825131511578,0.441406,9.6e-05,high_school_world_history
RLVR,q0255,14,0.5,-0.17607935714285716,-0.36988655228719974,0.42497921428571434,0.24889985714285714,high_school_biology
RLVR,q0256,8,0.625,-0.3843095,-0.5156347067261272,0.66943375,0.28512425,global_facts
RLVR,q0258,16,0.375,-0.15359850000000003,-0.25381945430450265,0.537964,0.38436549999999997,miscellaneous
RLVR,q0259,14,0.5714285714285714,-0.17510985714285715,-0.4852612080929612,0.28397028571428573,0.10886042857142857,high_school_european_history
RLVR,q0260,4,0.75,-0.48187349999999995,-0.6048731844440741,0.703125,0.22125150000000002,anatomy
RLVR,q0261,1,1.0,-0.445262,-0.9998877191721759,0.445312,5e-05,anatomy
RLVR,q0263,10,0.5,-0.4750639,-0.5528525143020697,0.7810547999999999,0.30599089999999995,miscellaneous
RLVR,q0264,6,0.3333333333333333,-0.17545516666666672,0.11048784612912581,0.8535156666666667,0.6780605,anatomy
RLVR,q0265,2,1.0,-0.49266,-0.895589569704222,0.5791014999999999,0.0864415,prehistory
RLVR,q0266,1,1.0,-0.751464,-0.9160709583670603,0.820312,0.068848,prehistory
RLVR,q0267,2,1.0,-0.0211285,-0.9506475126090901,0.022156000000000002,0.0010275,high_school_european_history
RLVR,q0268,8,0.75,-0.41150987499999997,-0.5425032848511229,0.6767577499999999,0.265247875,miscellaneous
RLVR,q0269,19,0.2631578947368421,-0.12429247368421055,0.1494405682315438,0.7767270526315789,0.6524345789473684,miscellaneous
RLVR,q0270,7,1.0,-0.26343,-0.9376019092240838,0.27859942857142855,0.015169428571428572,high_school_geography
RLVR,q0271,18,0.5,-0.5273951666666666,-0.5067837513261806,0.9648437777777777,0.4374486111111111,high_school_biology
RLVR,q0273,19,0.5263157894736842,-0.19150347368421053,-0.6738799337616979,0.3472449473684211,0.1557414736842105,miscellaneous
RLVR,q0274,17,0.35294117647058826,-0.12358947058823526,-0.07307638352845017,0.6038027058823529,0.48021323529411764,high_school_geography
RLVR,q0275,19,0.3684210526315789,-0.3444123684210526,-0.2941894960710748,0.7948190526315789,0.4504066842105263,miscellaneous
RLVR,q0276,12,0.5833333333333334,-0.20901650000000002,-0.46733076348330743,0.3840331666666667,0.17501666666666668,conceptual_physics
RLVR,q0279,8,0.625,-0.36778625,-0.5273729918128535,0.63696275,0.2691765,astronomy
RLVR,q0280,18,0.16666666666666666,-0.03124466666666668,0.08849609952581045,0.717014,0.6857693333333333,nutrition
RLVR,q0283,13,0.6153846153846154,-0.19896961538461536,-0.637946560332519,0.2852877692307692,0.08631815384615385,high_school_geography
RLVR,q0285,3,0.6666666666666666,-0.2191976666666667,-0.308131233484724,0.5690106666666667,0.349813,anatomy
RLVR,q0286,10,1.0,-0.7862335,-0.955550663844625,0.8261718,0.039938299999999996,high_school_geography
RLVR,q0287,9,0.6666666666666666,-0.16549288888888888,-0.5527637652642153,0.3802083333333333,0.21471544444444446,high_school_chemistry
RLVR,q0288,19,0.3684210526315789,-0.15938168421052631,-0.1766138861610636,0.5953434736842106,0.43596178947368425,miscellaneous
RLVR,q0289,6,0.8333333333333334,-0.20039099999999999,-0.5542382942044951,0.4195963333333334,0.21920533333333334,miscellaneous
RLVR,q0290,7,0.8571428571428571,-0.7711644285714286,-0.8920442313846001,0.8772318571428571,0.10606742857142858,philosophy
RLVR,q0291,7,0.8571428571428571,-0.7124277142857143,-0.7839792573882233,0.8995535714285714,0.18712585714285712,conceptual_physics
RLVR,q0292,2,1.0,-0.5262549999999999,-0.9682465337935551,0.5400395,0.0137845,anatomy
RLVR,q0293,11,0.45454545454545453,-0.44635145454545455,-0.447600213120922,0.8899147272727272,0.44356327272727275,high_school_biology
RLVR,q0294,18,0.1111111111111111,-0.10731366666666667,-0.2469913060869403,0.5169542222222222,0.40964055555555556,miscellaneous
RLVR,q0295,6,0.8333333333333334,-0.10892966666666666,-0.5677549789116618,0.29296883333333334,0.18403916666666664,philosophy
RLVR,q0298,18,0.7222222222222222,-0.2111481111111111,-0.7906798165307243,0.3490669444444444,0.13791883333333332,prehistory
RLVR,q0300,1,1.0,-0.8665889999999999,-0.9993092616595248,0.867188,0.000599,anatomy
RLVR,q0302,19,0.631578947368421,-0.3361781052631579,-0.6805169044430918,0.4784127894736842,0.14223468421052632,miscellaneous
RLVR,q0304,17,0.8823529411764706,-0.3564511176470588,-0.9375757809017736,0.3768955882352941,0.020444470588235297,prehistory
RLVR,q0305,4,0.75,-0.5941235,-0.5156815896372828,0.8466795,0.252556,miscellaneous
RLVR,q0306,6,1.0,-0.850774,-0.9800976472943658,0.8678381666666667,0.01706416666666667,nutrition
RLVR,q0311,12,0.5833333333333334,-0.61688375,-0.6250465956814872,0.9827475833333333,0.36586383333333333,college_biology
RLVR,q0312,18,0.16666666666666666,-0.14983611111111111,0.27167370419958914,0.929687611111111,0.7798514999999999,jurisprudence
RLVR,q0315,3,1.0,-0.8978673333333332,-0.936677219589483,0.958333,0.06046566666666666,philosophy
RLVR,q0316,15,0.8,-0.35987420000000003,-0.7550411282309433,0.4994138666666667,0.13953966666666667,high_school_world_history
RLVR,q0318,14,0.7142857142857143,-0.4536903571428571,-0.8221369381952488,0.5830775,0.12938714285714287,miscellaneous
RLVR,q0319,2,0.5,-0.5014645,-0.5167861971518866,0.9589840000000001,0.45751949999999997,high_school_biology
RLVR,q0320,13,0.5384615384615384,-0.01457807692307689,-0.401833414468011,0.13440630769230769,0.11982823076923076,high_school_world_history
RLVR,q0321,7,0.7142857142857143,-0.2982795714285714,-0.7863702321980186,0.364537,0.06625742857142856,high_school_european_history
